from,to,tempo_min,transferencia,escada,calcada_ruim,risco_alag,modo
12113391929,8865679762,2.0,0,0,0,0,pe
8865679762,8865679763,2.0,0,0,0,0,pe
8865679763,11072326078,2.0,0,0,0,0,pe
11072326078,8865679761,2.0,0,0,0,0,pe
8865679761,1828205674,2.0,0,0,0,0,pe
1849075704,12076923087,1.2000000000000002,0,0,0,0,pe
12076923087,11421586421,1.2000000000000002,0,0,0,0,pe
11421586421,12076902065,1.2000000000000002,0,0,0,0,pe
12076902065,1849075708,1.2000000000000002,0,0,0,0,pe
312681712,8046100511,1.2000000000000002,0,0,0,0,pe
8046100511,8264184465,1.2000000000000002,0,0,0,0,pe
8264184465,8046100512,1.2000000000000002,0,0,0,0,pe
8046100512,4499782785,1.2000000000000002,0,0,0,0,pe
4499782785,3824584715,1.2000000000000002,0,0,0,0,pe
3824584715,3824584716,1.2000000000000002,0,0,0,0,pe
3824584716,8046100513,1.2000000000000002,0,0,0,0,pe
8046100513,1854680565,1.2000000000000002,0,0,0,0,pe
1854680565,2387133428,1.2000000000000002,0,0,0,0,pe
4511317156,60685759,0.8,0,0,0,0,pe
60685759,6677692985,0.8,0,0,0,0,pe
6677692985,7289052103,0.8,0,0,0,0,pe
7289052103,12573924682,0.8,0,0,0,0,pe
12573924682,7868883969,0.8,0,0,0,0,pe
7868883969,7289052106,0.8,0,0,0,0,pe
1464775792,4210162758,0.8,0,0,0,0,pe
4210162758,4210162753,0.8,0,0,0,0,pe
4210162753,1464775794,0.8,0,0,0,0,pe
1464775794,2453626772,0.8,0,0,0,0,pe
2453626772,8079994842,0.8,0,0,0,0,pe
8079994842,4511171009,0.8,0,0,0,0,pe
4511171009,1464775793,0.8,0,0,0,0,pe
1464775793,8765600079,0.8,0,0,0,0,pe
8765600079,617887905,0.8,0,0,0,0,pe
1477493804,1477493800,0.96,0,0,0,0,pe
1477493800,1477493799,0.96,0,0,0,0,pe
1904368933,4504501524,0.8,0,0,0,0,pe
4504501524,10563748443,0.8,0,0,0,0,pe
10563748443,7288608635,0.8,0,0,0,0,pe
7288608635,2388951483,0.8,0,0,0,0,pe
2388951483,1904368973,0.8,0,0,0,0,pe
1904368973,4499745592,0.8,0,0,0,0,pe
4499745592,1904368858,0.8,0,0,0,0,pe
1904368858,1904368862,0.8,0,0,0,0,pe
1904368862,6404452552,0.8,0,0,0,0,pe
6404452552,1904368980,0.8,0,0,0,0,pe
396034457,2397807820,0.8,0,0,0,0,pe
4377376400,5517518819,1.2000000000000002,0,0,0,0,pe
5517518819,5517518818,1.2000000000000002,0,0,0,0,pe
5517518818,4377376401,1.2000000000000002,0,0,0,0,pe
4377376401,2388985920,1.2000000000000002,0,0,0,0,pe
2388985920,2388985814,1.2000000000000002,0,0,0,0,pe
2388985814,2388985822,1.2000000000000002,0,0,0,0,pe
2388985822,2388985929,1.2000000000000002,0,0,0,0,pe
2388985929,7291521408,1.2000000000000002,0,0,0,0,pe
7291521408,7279807785,1.2000000000000002,0,0,0,0,pe
7279807785,8958767361,1.2000000000000002,0,0,0,0,pe
8958767361,4377375876,1.2000000000000002,0,0,0,0,pe
4377375876,1904368930,1.2000000000000002,0,0,0,0,pe
1904368930,1904368932,1.2000000000000002,0,0,0,0,pe
1904368932,7279796184,1.2000000000000002,0,0,0,0,pe
7279796184,7279796183,1.2000000000000002,0,0,0,0,pe
7279796183,1904368869,1.2000000000000002,0,0,0,0,pe
1904368869,1904368975,1.2000000000000002,0,0,0,0,pe
1920057650,1920057693,1.6,0,0,0,0,pe
1920057693,1920057591,1.6,0,0,0,0,pe
1920057591,1920057579,1.6,0,0,0,0,pe
1920057579,1920057630,1.6,0,0,0,0,pe
1920057630,1920057578,1.6,0,0,0,0,pe
1920057578,1920057706,1.6,0,0,0,0,pe
434003207,5316922502,1.2000000000000002,0,0,0,0,pe
5316922502,5316922504,1.2000000000000002,0,0,0,0,pe
5316922504,434003351,1.2000000000000002,0,0,0,0,pe
155430748,6812196697,0.96,0,0,0,0,pe
6812196697,2449978339,0.96,0,0,0,0,pe
445043088,8890725862,0.6400000000000001,0,0,0,0,pe
8890725862,8892693908,0.6400000000000001,0,0,0,0,pe
8892693908,5041559143,0.6400000000000001,0,0,0,0,pe
5041559143,445043180,0.6400000000000001,0,0,0,0,pe
4363535568,1920057633,1.6,0,0,0,0,pe
1920057633,7991048703,1.6,0,0,0,0,pe
7991048703,7991048702,1.6,0,0,0,0,pe
7991048702,12569869838,1.6,0,0,0,0,pe
12569869838,12569869835,1.6,0,0,0,0,pe
12569869835,12698651991,1.6,0,0,0,0,pe
12698651991,1920057600,1.6,0,0,0,0,pe
1920057600,6593519244,1.6,0,0,0,0,pe
6593519244,6593519243,1.6,0,0,0,0,pe
6593519243,6593519242,1.6,0,0,0,0,pe
6593519242,6593519241,1.6,0,0,0,0,pe
6593519241,6593519240,1.6,0,0,0,0,pe
6593519240,7991048701,1.6,0,0,0,0,pe
7991048701,4721278037,1.6,0,0,0,0,pe
4721278037,6593519239,1.6,0,0,0,0,pe
1920057638,4751750121,1.5,0,0,0,0,pe
4751750121,11356580539,1.5,0,0,0,0,pe
11356580539,1920057661,1.5,0,0,0,0,pe
434003353,11356580467,0.96,0,0,0,0,pe
11356580467,1920057661,0.96,0,0,0,0,pe
1920057661,5180925496,0.96,0,0,0,0,pe
5180925496,8746234034,0.96,0,0,0,0,pe
8746234034,155430748,0.96,0,0,0,0,pe
1920057625,1920057592,1.6,0,0,0,0,pe
1920057592,8061663017,1.6,0,0,0,0,pe
8061663017,8061663016,1.6,0,0,0,0,pe
8061663016,8061663015,1.6,0,0,0,0,pe
8061663015,8061663018,1.6,0,0,0,0,pe
8061663018,8061663019,1.6,0,0,0,0,pe
8061663019,1920057719,1.6,0,0,0,0,pe
1920057719,1920057581,1.6,0,0,0,0,pe
1920057699,1920057668,1.2000000000000002,0,0,0,0,pe
1920057648,929701847,1.2000000000000002,0,0,0,0,pe
929701847,1920057593,1.2000000000000002,0,0,0,0,pe
445042995,4239742709,1.2000000000000002,0,0,0,0,pe
4239742709,4239741092,1.2000000000000002,0,0,0,0,pe
4239741092,1938339438,1.2000000000000002,0,0,0,0,pe
1923540525,1938339475,2.0,0,0,0,0,pe
1938339475,4510974827,2.0,0,0,0,0,pe
248110872,1938339389,1.2000000000000002,0,0,0,0,pe
3495687653,5129396759,0.6400000000000001,0,0,0,0,pe
5129396759,133485709,0.6400000000000001,0,0,0,0,pe
133485709,1938339512,0.6400000000000001,0,0,0,0,pe
1938339512,4503184056,0.6400000000000001,0,0,0,0,pe
4503184056,5129396762,0.6400000000000001,0,0,0,0,pe
5129396762,4503184058,0.6400000000000001,0,0,0,0,pe
4503184058,1938339191,0.6400000000000001,0,0,0,0,pe
1938339191,5113791425,0.6400000000000001,0,0,0,0,pe
5113791425,248110872,0.6400000000000001,0,0,0,0,pe
60685856,627949667,0.6400000000000001,0,0,0,0,pe
627949667,627949663,0.6400000000000001,0,0,0,0,pe
627949663,4503211020,0.6400000000000001,0,0,0,0,pe
4503211020,2615152000,0.6400000000000001,0,0,0,0,pe
2615152000,627949660,0.6400000000000001,0,0,0,0,pe
627949660,627949661,0.6400000000000001,0,0,0,0,pe
627949661,4503211014,0.6400000000000001,0,0,0,0,pe
4503211014,60685873,0.6400000000000001,0,0,0,0,pe
158846093,2457251661,1.2000000000000002,0,0,0,0,pe
2457251661,457545446,1.2000000000000002,0,0,0,0,pe
457046626,9216158306,0.6400000000000001,0,0,0,0,pe
9216158306,8656410625,0.6400000000000001,0,0,0,0,pe
1203345728,11544280527,0.8,0,0,0,0,pe
11544280527,11544280529,0.8,0,0,0,0,pe
11544280529,2391261449,0.8,0,0,0,0,pe
2391261449,11544280531,0.8,0,0,0,0,pe
11544280531,11544280530,0.8,0,0,0,0,pe
11544280530,11544280528,0.8,0,0,0,0,pe
11544280528,11544280533,0.8,0,0,0,0,pe
11544280533,11544280534,0.8,0,0,0,0,pe
11544280534,2391261429,0.8,0,0,0,0,pe
2391261429,11544280532,0.8,0,0,0,0,pe
11544280532,5497521743,0.8,0,0,0,0,pe
5497521743,9167845196,0.8,0,0,0,0,pe
9167845196,5497521748,0.8,0,0,0,0,pe
5497521748,11544280518,0.8,0,0,0,0,pe
11544280518,11544280517,0.8,0,0,0,0,pe
11544280517,1068077418,0.8,0,0,0,0,pe
2395182782,2395182766,0.8,0,0,0,0,pe
2395182766,60734249,0.8,0,0,0,0,pe
60734249,60734250,0.8,0,0,0,0,pe
60734250,8659320281,0.8,0,0,0,0,pe
8659320281,5316519439,0.8,0,0,0,0,pe
5316519439,5256906241,0.8,0,0,0,0,pe
5256906241,8729265495,0.8,0,0,0,0,pe
8729265495,1068077341,0.8,0,0,0,0,pe
2395182771,8656588965,0.8,0,0,0,0,pe
8656588965,8656588964,0.8,0,0,0,0,pe
8656588964,5318445319,0.8,0,0,0,0,pe
5318445319,7050084730,0.8,0,0,0,0,pe
7050084730,2395182767,0.8,0,0,0,0,pe
60734205,5316519445,0.8,0,0,0,0,pe
5316519445,5316519444,0.8,0,0,0,0,pe
5316519444,2395182770,0.8,0,0,0,0,pe
2395182770,8753871801,0.8,0,0,0,0,pe
8753871801,5318445318,0.8,0,0,0,0,pe
5318445318,2395182767,0.8,0,0,0,0,pe
445160699,5383268830,1.2000000000000002,0,0,0,0,pe
5383268830,5383268837,1.2000000000000002,0,0,0,0,pe
5383268837,445160698,1.2000000000000002,0,0,0,0,pe
445160698,5383268835,1.2000000000000002,0,0,0,0,pe
5383268835,7897233699,1.2000000000000002,0,0,0,0,pe
7897233699,293820367,1.2000000000000002,0,0,0,0,pe
293820367,7897233697,1.2000000000000002,0,0,0,0,pe
7897233697,5521299396,1.2000000000000002,0,0,0,0,pe
5521299396,293820334,1.2000000000000002,0,0,0,0,pe
445160772,11039812044,1.2000000000000002,0,0,0,0,pe
11039812044,11039812041,1.2000000000000002,0,0,0,0,pe
11039812041,2283841568,1.2000000000000002,0,0,0,0,pe
445160704,8006602117,0.96,0,0,0,0,pe
8006602117,11039812042,0.96,0,0,0,0,pe
11039812042,445160772,0.96,0,0,0,0,pe
1989043142,7812007057,2.0,0,0,0,0,pe
7812007057,7812007052,2.0,0,0,0,0,pe
7812007052,2400700087,2.0,0,0,0,0,pe
2400700087,7812007051,2.0,0,0,0,0,pe
7812007051,7812007050,2.0,0,0,0,0,pe
7812007050,2136294582,2.0,0,0,0,0,pe
5517519250,7805889919,0.96,0,0,0,0,pe
7805889919,7805889920,0.96,0,0,0,0,pe
7805889920,8006233061,0.96,0,0,0,0,pe
8006233061,5517519249,0.96,0,0,0,0,pe
5517519249,5517519248,0.96,0,0,0,0,pe
5517519248,7805889921,0.96,0,0,0,0,pe
7805889921,8006233062,0.96,0,0,0,0,pe
8006233062,5517519247,0.96,0,0,0,0,pe
5517519247,5517519246,0.96,0,0,0,0,pe
5517519246,7805889922,0.96,0,0,0,0,pe
7805889922,5517519245,0.96,0,0,0,0,pe
5517519245,5517519244,0.96,0,0,0,0,pe
5517519244,5517519243,0.96,0,0,0,0,pe
5517519243,5517519242,0.96,0,0,0,0,pe
5517519242,5517519241,0.96,0,0,0,0,pe
5517519241,7811975627,0.96,0,0,0,0,pe
7811975627,5517519240,0.96,0,0,0,0,pe
5517519240,1989043139,0.96,0,0,0,0,pe
1989043139,7805889923,0.96,0,0,0,0,pe
7805889923,7805889924,0.96,0,0,0,0,pe
7805889924,1989043136,0.96,0,0,0,0,pe
1989043136,7805889925,0.96,0,0,0,0,pe
7805889925,7805889926,0.96,0,0,0,0,pe
7805889926,1989043131,0.96,0,0,0,0,pe
1989043131,2474967248,0.96,0,0,0,0,pe
2474967248,7805889927,0.96,0,0,0,0,pe
7805889927,1989043122,0.96,0,0,0,0,pe
1989043122,2474967244,0.96,0,0,0,0,pe
2368800294,8076998419,0.96,0,0,0,0,pe
25928614,25928439,0.8,0,0,0,0,pe
25928439,2391290553,0.8,0,0,0,0,pe
2391290553,25928388,0.8,0,0,0,0,pe
25928617,2021790380,0.8,0,0,0,0,pe
25928438,8076998418,0.8,0,0,0,0,pe
60734215,5497521751,0.96,0,0,0,0,pe
5497521751,5497521753,0.96,0,0,0,0,pe
5497521753,5497521754,0.96,0,0,0,0,pe
5497521754,5497521756,0.96,0,0,0,0,pe
5497521756,171968214,0.96,0,0,0,0,pe
6906875264,6906875260,0.8,0,0,0,0,pe
6906875260,5173202077,0.8,0,0,0,0,pe
5173202077,2391294510,0.8,0,0,0,0,pe
2391294510,2391294511,0.8,0,0,0,0,pe
60734129,11415547577,0.8,0,0,0,0,pe
11415547577,6906850158,0.8,0,0,0,0,pe
6906850158,4511361250,0.8,0,0,0,0,pe
4511361250,2615151979,0.8,0,0,0,0,pe
6564106622,2021790398,2.0,0,0,0,0,pe
2021790398,6564106636,2.0,0,0,0,0,pe
2021901631,2021901632,2.5,0,0,0,0,pe
2021901632,8121268378,2.0,0,0,0,0,pe
8121268378,2021901634,2.0,0,0,0,0,pe
2021901634,2434359201,2.0,0,0,0,0,pe
2434359201,25872230,2.0,0,0,0,0,pe
25872230,2434359200,2.0,0,0,0,0,pe
2434359200,8121268376,2.0,0,0,0,0,pe
8121268376,2389060630,2.0,0,0,0,0,pe
2389060630,13125308250,2.0,0,0,0,0,pe
13125308250,2616005624,2.0,0,0,0,0,pe
2616005624,2434359202,2.0,0,0,0,0,pe
2434359202,2434359204,2.0,0,0,0,0,pe
2434359204,2616005644,2.0,0,0,0,0,pe
2616005644,2434359205,2.0,0,0,0,0,pe
2390822311,60685774,0.8,0,0,0,0,pe
60685774,1464777103,0.8,0,0,0,0,pe
1464777103,4512326943,0.8,0,0,0,0,pe
5312688634,5312688647,0.96,0,0,0,0,pe
434003320,434003321,0.6400000000000001,0,0,0,0,pe
434003321,5312688633,0.6400000000000001,0,0,0,0,pe
5312688633,434003308,0.6400000000000001,0,0,0,0,pe
434003323,929701849,0.96,0,0,0,0,pe
929701849,8746540132,0.96,0,0,0,0,pe
434003307,2389076306,0.6400000000000001,0,0,0,0,pe
2389076306,155432381,0.6400000000000001,0,0,0,0,pe
434003304,7984312136,0.96,0,0,0,0,pe
7984312136,8959153240,0.96,0,0,0,0,pe
8959153240,175991476,0.96,0,0,0,0,pe
175991476,12505010954,0.96,0,0,0,0,pe
12505010954,2389076229,0.96,0,0,0,0,pe
2389076229,155431140,0.96,0,0,0,0,pe
155431140,8744040269,0.96,0,0,0,0,pe
8744040269,434003303,0.96,0,0,0,0,pe
434003303,461895090,0.96,0,0,0,0,pe
461895090,155430131,0.96,0,0,0,0,pe
434003308,5312688634,0.6400000000000001,0,0,0,0,pe
171921286,6093207299,0.6400000000000001,0,0,0,0,pe
6093207299,171922421,0.6400000000000001,0,0,0,0,pe
163223560,6207960084,0.8,0,0,0,0,pe
6207960084,11208788029,0.8,0,0,0,0,pe
11208788029,1709027940,0.8,0,0,0,0,pe
151236859,9990729902,1.2000000000000002,0,0,0,0,pe
9990729902,9989436917,1.2000000000000002,0,0,0,0,pe
9989436917,9990729901,1.2000000000000002,0,0,0,0,pe
9990729901,133480431,1.2000000000000002,0,0,0,0,pe
133480431,6805592720,1.2000000000000002,0,0,0,0,pe
6805592720,5750442186,1.2000000000000002,0,0,0,0,pe
5750442186,5750450784,1.2000000000000002,0,0,0,0,pe
5750450784,5750447556,1.2000000000000002,0,0,0,0,pe
5750447556,9989436919,1.2000000000000002,0,0,0,0,pe
9989436919,4491518715,1.2000000000000002,0,0,0,0,pe
4491518715,9989436920,1.2000000000000002,0,0,0,0,pe
9989436920,5728753713,1.2000000000000002,0,0,0,0,pe
5728753713,4491518716,1.2000000000000002,0,0,0,0,pe
4491518716,133480856,1.2000000000000002,0,0,0,0,pe
133480856,2343426498,1.2000000000000002,0,0,0,0,pe
2343426498,133480860,1.2000000000000002,0,0,0,0,pe
6564106636,6564106635,2.0,0,0,0,0,pe
6564106635,6564106634,2.0,0,0,0,0,pe
6564106634,6564106633,2.0,0,0,0,0,pe
6564106633,6564116566,2.0,0,0,0,0,pe
6564116566,6564116567,2.0,0,0,0,0,pe
6564116567,6564106632,2.0,0,0,0,0,pe
6564106632,6564116568,2.0,0,0,0,0,pe
6564116568,6564116569,2.0,0,0,0,0,pe
6564116569,6564106631,2.0,0,0,0,0,pe
6564106631,6564116570,2.0,0,0,0,0,pe
6564116570,6564106630,2.0,0,0,0,0,pe
6564106630,6564116546,2.0,0,0,0,0,pe
6564116546,6564116547,2.0,0,0,0,0,pe
6564116547,6564116548,2.0,0,0,0,0,pe
6564116548,6564116549,2.0,0,0,0,0,pe
6564116549,6564116550,2.0,0,0,0,0,pe
6564116550,6564116551,2.0,0,0,0,0,pe
6564116551,6564116552,2.0,0,0,0,0,pe
6564116552,6564116553,2.0,0,0,0,0,pe
6564116553,6564116554,2.0,0,0,0,0,pe
6564116554,6564116555,2.0,0,0,0,0,pe
6564106653,6564106637,2.5,0,0,0,0,pe
2613601755,5424877208,0.8,0,0,0,0,pe
5424877208,4489605870,0.8,0,0,0,0,pe
4489605870,10539641732,0.8,0,0,0,0,pe
10539641732,12281776487,0.8,0,0,0,0,pe
12281776487,5289706238,0.8,0,0,0,0,pe
5289706238,4063348176,0.8,0,0,0,0,pe
4063348176,7981202586,0.8,0,0,0,0,pe
7981202586,871721028,0.8,0,0,0,0,pe
148520261,6170590559,0.8,0,0,0,0,pe
6170590559,5288615179,0.8,0,0,0,0,pe
5288615179,2389033776,0.8,0,0,0,0,pe
2389033776,6170591289,0.8,0,0,0,0,pe
6170591289,2389033812,0.8,0,0,0,0,pe
2116033915,2116635926,0.96,0,0,0,0,pe
2116635926,2116078892,0.96,0,0,0,0,pe
2116078892,2116078890,0.96,0,0,0,0,pe
2116078890,2116033920,0.96,0,0,0,0,pe
2116033920,8264152980,0.96,0,0,0,0,pe
8264152980,2116033914,0.96,0,0,0,0,pe
2116033914,2387133518,0.96,0,0,0,0,pe
2387133518,2387133562,0.96,0,0,0,0,pe
2386944922,8526697528,1.2000000000000002,0,0,0,0,pe
8526697528,2116493973,1.2000000000000002,0,0,0,0,pe
2116493973,163224730,1.2000000000000002,0,0,0,0,pe
4909954431,2116493969,1.2000000000000002,0,0,0,0,pe
2116493969,4909954430,1.2000000000000002,0,0,0,0,pe
4909954430,4909954429,1.2000000000000002,0,0,0,0,pe
4909954429,4909954428,1.2000000000000002,0,0,0,0,pe
4909954428,4909954427,1.2000000000000002,0,0,0,0,pe
4909954427,4909954426,1.2000000000000002,0,0,0,0,pe
4909954426,4909954425,1.2000000000000002,0,0,0,0,pe
4909954425,2116493973,1.2000000000000002,0,0,0,0,pe
2116493967,2116493973,1.2000000000000002,0,0,0,0,pe
494238557,2116522041,1.2000000000000002,0,0,0,0,pe
2116522039,8020943648,1.2000000000000002,0,0,0,0,pe
8020943648,8020943649,1.2000000000000002,0,0,0,0,pe
8020943649,2116522045,1.2000000000000002,0,0,0,0,pe
2116522045,1368217975,1.2000000000000002,0,0,0,0,pe
494238558,9365360868,1.2000000000000002,0,0,0,0,pe
9365360868,2116522039,1.2000000000000002,0,0,0,0,pe
2116522039,2116522044,1.2000000000000002,0,0,0,0,pe
2116527843,8020943647,1.2000000000000002,0,0,0,0,pe
8020943647,1368217975,1.2000000000000002,0,0,0,0,pe
1368217975,2116522044,1.2000000000000002,0,0,0,0,pe
2116522044,4909954437,1.2000000000000002,0,0,0,0,pe
4909954437,10024915251,1.2000000000000002,0,0,0,0,pe
10024915251,1368218125,1.2000000000000002,0,0,0,0,pe
2116527843,2116527841,1.2000000000000002,0,0,0,0,pe
2116527841,8020943645,1.2000000000000002,0,0,0,0,pe
8020943645,8020943646,1.2000000000000002,0,0,0,0,pe
8020943646,2116527840,1.2000000000000002,0,0,0,0,pe
2116527840,5842755773,1.2000000000000002,0,0,0,0,pe
2116527844,5842755773,1.2000000000000002,0,0,0,0,pe
5842755773,2116527845,1.2000000000000002,0,0,0,0,pe
2116527845,8020918256,1.2000000000000002,0,0,0,0,pe
8020918256,8020918254,1.2000000000000002,0,0,0,0,pe
8020918254,8020918255,1.2000000000000002,0,0,0,0,pe
8020918255,9434217672,1.2000000000000002,0,0,0,0,pe
9434217672,1368218006,1.2000000000000002,0,0,0,0,pe
2116533071,2520196320,1.2000000000000002,0,0,0,0,pe
2520196320,2116533075,1.2000000000000002,0,0,0,0,pe
2116627835,8211322689,1.2000000000000002,0,0,0,0,pe
8211322689,8058899929,1.2000000000000002,0,0,0,0,pe
8058899929,8058899926,1.2000000000000002,0,0,0,0,pe
8058899926,8211322692,1.2000000000000002,0,0,0,0,pe
8211322692,2116627836,1.2000000000000002,0,0,0,0,pe
2116627833,10635355053,1.2000000000000002,0,0,0,0,pe
10635355053,5314704080,1.2000000000000002,0,0,0,0,pe
5314704080,4175179026,1.2000000000000002,0,0,0,0,pe
4175179026,4175179025,1.2000000000000002,0,0,0,0,pe
4175179025,4175179024,1.2000000000000002,0,0,0,0,pe
4175179024,4175179023,1.2000000000000002,0,0,0,0,pe
2116640914,8046100502,1.6,0,0,0,0,pe
8046100502,8046100503,1.6,0,0,0,0,pe
8046100503,8046100504,1.6,0,0,0,0,pe
8046100504,2116640915,1.6,0,0,0,0,pe
2116640915,4915821410,1.6,0,0,0,0,pe
4915821410,4915821409,1.6,0,0,0,0,pe
4915821409,4915821408,1.6,0,0,0,0,pe
4915821408,1709027527,1.6,0,0,0,0,pe
1709027527,4915821407,1.6,0,0,0,0,pe
2472782051,2122091946,1.6,0,0,0,0,bike
2122091946,2472782032,1.6,0,0,0,0,bike
2472782032,2472782018,1.6,0,0,0,0,bike
2472782018,2472782029,1.6,0,0,0,0,bike
2472782029,2472782027,1.6,0,0,0,0,bike
2472782027,5457732470,1.6,0,0,0,0,bike
5457732470,2472782022,1.6,0,0,0,0,bike
2472782022,2472782016,1.6,0,0,0,0,bike
2472782016,2355019435,1.6,0,0,0,0,bike
2355019435,4915821405,1.6,0,0,0,0,bike
4915821405,8046469424,1.6,0,0,0,0,bike
8046469424,9454087880,1.6,0,0,0,0,bike
9454087880,4176828415,1.6,0,0,0,0,bike
4176828415,4176828412,1.6,0,0,0,0,bike
4176828412,2283841560,1.6,0,0,0,0,bike
2283841560,5699740040,1.6,0,0,0,0,bike
5699740040,8526520214,1.6,0,0,0,0,bike
8526520214,2386944878,1.6,0,0,0,0,bike
2386944878,2472781980,1.6,0,0,0,0,bike
2472781980,2122091932,1.6,0,0,0,0,bike
2122091932,4176828409,1.6,0,0,0,0,bike
4176828409,9434217673,1.6,0,0,0,0,bike
9434217673,9454087882,1.6,0,0,0,0,bike
9454087882,9454087881,1.6,0,0,0,0,bike
9454087881,8722114630,1.6,0,0,0,0,bike
8722114630,4169786352,1.6,0,0,0,0,bike
4169786352,2122088895,1.6,0,0,0,0,bike
2122088895,4176828407,1.6,0,0,0,0,bike
4176828407,4176828404,1.6,0,0,0,0,bike
4176828404,2122091944,1.6,0,0,0,0,bike
2122091944,2122091930,1.6,0,0,0,0,bike
2122091930,4176828403,1.6,0,0,0,0,bike
4176828403,2122091940,1.6,0,0,0,0,bike
2122091940,8699233448,1.6,0,0,0,0,bike
8699233448,2283841561,1.6,0,0,0,0,bike
2283841561,9454087883,1.6,0,0,0,0,bike
9454087883,8977846908,1.6,0,0,0,0,bike
8977846908,2122091948,1.6,0,0,0,0,bike
2122091948,4176828400,1.6,0,0,0,0,bike
4176828400,2283841563,1.6,0,0,0,0,bike
2283841563,4176828394,1.6,0,0,0,0,bike
4176828394,2122091938,1.6,0,0,0,0,bike
2122091938,4176827680,1.6,0,0,0,0,bike
4176827680,2283841565,1.6,0,0,0,0,bike
2283841565,4176827669,1.6,0,0,0,0,bike
4176827669,2122091934,1.6,0,0,0,0,bike
2122091934,4176827658,1.6,0,0,0,0,bike
4176827658,2474967187,1.6,0,0,0,0,bike
2474967187,2122091951,1.6,0,0,0,0,bike
2136294738,7806324326,2.0,0,0,0,0,pe
7806324326,7806324325,2.0,0,0,0,0,pe
7806324325,2136294740,2.0,0,0,0,0,pe
2136294740,8006233053,2.0,0,0,0,0,pe
8006233053,8006233052,2.0,0,0,0,0,pe
8006233052,2136294745,2.0,0,0,0,0,pe
2136294745,2136294743,2.0,0,0,0,0,pe
2136294743,2136294741,2.0,0,0,0,0,pe
2136294741,2136294732,2.0,0,0,0,0,pe
2136294732,2136294726,2.0,0,0,0,0,pe
2136294727,11524775809,2.0,0,0,0,0,pe
11524775809,8006233051,2.0,0,0,0,0,pe
8006233051,9896833580,2.0,0,0,0,0,pe
9896833580,2136294726,2.0,0,0,0,0,pe
5842755774,8009408953,2.0,0,0,0,0,pe
8009408953,2136294734,2.0,0,0,0,0,pe
2136294569,2136294567,2.0,0,0,0,0,pe
2136294567,2136294566,2.0,0,0,0,0,pe
2136294601,7811921361,2.0,0,0,0,0,pe
7811921361,2136294609,2.0,0,0,0,0,pe
2136294609,2136294611,2.0,0,0,0,0,pe
2136294611,7811921370,2.0,0,0,0,0,pe
2140878098,4906018816,1.2000000000000002,0,0,0,0,pe
4906018816,4906018812,1.2000000000000002,0,0,0,0,pe
4906018812,4906018813,1.2000000000000002,0,0,0,0,pe
4906018813,2140878099,1.2000000000000002,0,0,0,0,pe
60641101,4249856232,0.8,0,0,0,0,pe
4249856232,7229127547,0.8,0,0,0,0,pe
7229127547,60641100,0.8,0,0,0,0,pe
2140878097,2140878101,2.0,0,0,0,0,pe
2140878101,4511301918,2.0,0,0,0,0,pe
4511301918,4210248309,2.0,0,0,0,0,pe
4210248309,4511301917,2.0,0,0,0,0,pe
4511301917,2140878103,2.0,0,0,0,0,pe
2140878103,4511301916,2.0,0,0,0,0,pe
4511301916,2140878102,2.0,0,0,0,0,pe
2140878102,4210248310,2.0,0,0,0,0,pe
4210248310,4511301915,2.0,0,0,0,0,pe
4511301915,4511301914,2.0,0,0,0,0,pe
4511301914,2140878100,2.0,0,0,0,0,pe
2140878100,4511301913,2.0,0,0,0,0,pe
4511301913,7838554287,2.0,0,0,0,0,pe
7838554287,4511301912,2.0,0,0,0,0,pe
4511301912,4511301911,2.0,0,0,0,0,pe
4511301911,2140878094,2.0,0,0,0,0,pe
2140878094,2140878093,2.0,0,0,0,0,pe
2140878076,4503403972,2.0,0,0,0,0,pe
4503403972,2140878077,2.0,0,0,0,0,pe
8674218360,2140878148,3.2,0,0,0,0,pe
2140878148,5072161678,3.2,0,0,0,0,pe
5072161678,5072161679,3.2,0,0,0,0,pe
5072161679,5072161680,3.2,0,0,0,0,pe
6898600482,2140888848,4.0,0,0,0,0,pe
2140888848,2140888847,4.0,0,0,0,0,pe
1709027895,2472782092,1.2000000000000002,0,0,0,0,pe
4163450837,8050764925,0.96,0,0,0,0,pe
8050764925,9180647862,0.96,0,0,0,0,pe
9180647862,4213964428,0.96,0,0,0,0,pe
4213964428,457039438,0.96,0,0,0,0,pe
457039438,4213964429,0.96,0,0,0,0,pe
4213964429,4213964436,0.96,0,0,0,0,pe
4213964436,457039419,0.96,0,0,0,0,pe
2172738445,2172738446,0.96,0,0,0,0,pe
2172738449,2172738448,0.96,0,0,0,0,pe
2172738448,2172738435,0.96,0,0,0,0,pe
2172738447,2172738448,1.2000000000000002,0,0,0,0,pe
445160803,6188197206,1.2000000000000002,0,0,0,0,pe
6188197206,12854543697,1.2000000000000002,0,0,0,0,pe
12854543697,6184206058,1.2000000000000002,0,0,0,0,pe
6184206058,445160804,1.2000000000000002,0,0,0,0,pe
445160804,6184206059,1.2000000000000002,0,0,0,0,pe
6184206059,5497521757,1.2000000000000002,0,0,0,0,pe
5497521757,171968214,1.2000000000000002,0,0,0,0,pe
1708655302,8034818467,1.2000000000000002,0,0,0,0,pe
8034818467,5754660053,1.2000000000000002,0,0,0,0,pe
5754660053,8034818468,1.2000000000000002,0,0,0,0,pe
