id,name,lat,lon,tipo,accessibility_score,flood_risk
osm_4251744592,OSM Node 4251744592,-23.5494495,-46.6389437,onibus,0.5,0
osm_4275459543,Estação da Luz,-23.538065,-46.6335305,acesso,0.5,0
osm_4275459544,Estação da Luz,-23.5379227,-46.6340261,acesso,0.5,0
osm_4275459545,Estação da Luz,-23.5366037,-46.6333889,acesso,0.5,0
osm_4275459546,Luz,-23.5361613,-46.6353771,acesso,0.5,0
osm_4311953410,República,-23.5440945,-46.642665,metro,0.5,0
osm_4470507935,Brás,-23.545234,-46.6161974,onibus,0.5,0
osm_4487836029,OSM Node 4487836029,-23.5271329,-46.6322933,onibus,0.5,0
osm_4487836079,OSM Node 4487836079,-23.5334581,-46.6371911,onibus,0.5,0
osm_4501344733,OSM Node 4501344733,-23.5305058,-46.6318167,onibus,0.5,0
osm_4503318128,OSM Node 4503318128,-23.5446638,-46.6339319,onibus,0.5,0
osm_4525711986,OSM Node 4525711986,-23.5486372,-46.6262096,onibus,0.5,0
osm_4593663960,OSM Node 4593663960,-23.5446021,-46.6342398,acesso,0.5,0
osm_4906018811,OSM Node 4906018811,-23.5460561,-46.6479486,onibus,0.5,0
osm_4917018920,OSM Node 4917018920,-23.5130425,-46.6262432,onibus,0.5,0
osm_4917033581,OSM Node 4917033581,-23.515599,-46.6252527,onibus,0.5,0
osm_4962898550,OSM Node 4962898550,-23.5250926,-46.6287788,acesso,0.8,0
osm_4985618204,Júlio Prestes,-23.5332165,-46.6405646,metro,0.5,0
osm_4987808825,Brás,-23.5453263,-46.6164435,metro,0.5,0
osm_5069283190,"Praça Da Se, 21",-23.5489818,-46.6334489,onibus,0.5,0
osm_5079238899,OSM Node 5079238899,-23.5466214,-46.6363449,onibus,0.5,0
osm_5123358564,OSM Node 5123358564,-23.5398622,-46.6303744,onibus,0.5,0
osm_5124420912,OSM Node 5124420912,-23.5391117,-46.6348095,onibus,0.5,0
osm_5124420913,OSM Node 5124420913,-23.5392333,-46.6348486,onibus,0.5,0
osm_5124420915,OSM Node 5124420915,-23.5381074,-46.6346637,onibus,0.5,0
osm_5129439453,OSM Node 5129439453,-23.5386765,-46.6294313,onibus,0.5,0
osm_5129441911,OSM Node 5129441911,-23.5422931,-46.6270997,onibus,0.5,0
osm_5129441913,OSM Node 5129441913,-23.5433873,-46.6270383,onibus,0.5,0
osm_5129441916,OSM Node 5129441916,-23.5432493,-46.6268977,onibus,0.5,0
osm_5131972841,OSM Node 5131972841,-23.5293154,-46.6141178,onibus,0.5,0
osm_5131972842,OSM Node 5131972842,-23.5294668,-46.6144566,onibus,0.5,0
osm_5131972843,OSM Node 5131972843,-23.5309833,-46.6158972,onibus,0.5,0
osm_5131972844,OSM Node 5131972844,-23.5320314,-46.6159725,onibus,0.5,0
osm_5131972845,OSM Node 5131972845,-23.5336476,-46.6172601,onibus,0.5,0
osm_5131972846,OSM Node 5131972846,-23.5357873,-46.6166362,onibus,0.5,0
osm_5131972849,OSM Node 5131972849,-23.5378458,-46.6167217,onibus,0.5,0
osm_5131972850,OSM Node 5131972850,-23.5394121,-46.6159303,onibus,0.5,0
osm_5136473139,OSM Node 5136473139,-23.5404405,-46.6338252,onibus,0.5,0
osm_5137795691,OSM Node 5137795691,-23.5366943,-46.6335438,onibus,0.5,0
osm_5137795701,OSM Node 5137795701,-23.5365947,-46.6331263,acesso,0.5,0
osm_5150462832,OSM Node 5150462832,-23.54879,-46.6037258,onibus,0.5,0
osm_5151594957,OSM Node 5151594957,-23.5164063,-46.6257495,onibus,0.5,0
osm_5153819541,Tiradentes,-23.5309113,-46.6325376,metro,0.5,0
osm_5157733150,OSM Node 5157733150,-23.5312986,-46.6319506,acesso,0.5,0
osm_5157733151,OSM Node 5157733151,-23.5308601,-46.6325714,acesso,0.5,0
osm_5161313752,OSM Node 5161313752,-23.5361089,-46.6324544,onibus,0.5,0
osm_5161313753,OSM Node 5161313753,-23.5360011,-46.632871,onibus,0.5,0
osm_5164149526,OSM Node 5164149526,-23.5104143,-46.6011195,onibus,0.5,0
osm_5164149528,OSM Node 5164149528,-23.509609,-46.6006657,onibus,0.5,0
osm_5164184043,OSM Node 5164184043,-23.515669,-46.6071868,onibus,0.5,0
osm_5164184044,OSM Node 5164184044,-23.5146151,-46.606958,onibus,0.5,0
osm_5164184045,OSM Node 5164184045,-23.514168,-46.6072485,onibus,0.5,0
osm_5164184046,OSM Node 5164184046,-23.5136411,-46.6071423,onibus,0.5,0
osm_5164184047,OSM Node 5164184047,-23.5164729,-46.6053363,onibus,0.5,0
osm_5164184049,OSM Node 5164184049,-23.5156325,-46.6046122,onibus,0.5,0
osm_5164184050,OSM Node 5164184050,-23.5151066,-46.6038432,onibus,0.5,0
osm_5164184052,OSM Node 5164184052,-23.5139621,-46.6031982,onibus,0.5,0
osm_5164184054,OSM Node 5164184054,-23.5128846,-46.6025732,onibus,0.5,0
osm_5168013046,OSM Node 5168013046,-23.5189058,-46.6098012,onibus,0.5,0
osm_5168103225,OSM Node 5168103225,-23.5274986,-46.612603,onibus,0.5,0
osm_5168103226,OSM Node 5168103226,-23.5269798,-46.6119242,onibus,0.5,0
osm_5168103228,OSM Node 5168103228,-23.5318235,-46.617541,onibus,0.5,0
osm_5168103230,OSM Node 5168103230,-23.535129,-46.6189383,onibus,0.5,0
osm_5168103232,OSM Node 5168103232,-23.5370165,-46.6190055,onibus,0.5,0
osm_5168103235,OSM Node 5168103235,-23.5403735,-46.6184566,onibus,0.5,0
osm_5168103238,OSM Node 5168103238,-23.542037,-46.6172567,onibus,0.5,0
