from,to,tempo_min,transferencia,escada,calcada_ruim,risco_alag,modo
130001426,130001425,2.0,0,0,0,0,onibus
130001425,130001422,1.0,0,0,0,0,onibus
130001422,1313538,2.0,0,0,0,0,onibus
1313538,130001420,2.0,0,0,0,0,onibus
130001420,130001423,5.0,0,0,0,0,onibus
2914564,290001358,2.0,0,0,0,0,onibus
290001358,290001356,3.0,0,0,0,0,onibus
290001356,290001355,2.0,0,0,0,0,onibus
290001355,2914552,3.0,0,0,0,0,onibus
2914552,2914485,3.0,0,0,0,0,onibus
2914485,640001408,2.0,0,0,0,0,onibus
640001408,640001414,3.0,0,0,0,0,onibus
640001414,480012877,3.0,0,0,0,0,onibus
480012877,480012881,2.0,0,0,0,0,onibus
480012881,480012943,3.0,0,0,0,0,onibus
480012943,480014896,3.0,0,0,0,0,onibus
480014896,480014612,2.0,0,0,0,0,onibus
480014612,480014613,3.0,0,0,0,0,onibus
480014613,480014614,3.0,0,0,0,0,onibus
480014614,610014603,2.0,0,0,0,0,onibus
610014603,60016784,3.0,0,0,0,0,onibus
60016784,60016824,3.0,0,0,0,0,onibus
60016824,614568,2.0,0,0,0,0,onibus
614568,60016801,6.0,0,0,0,0,onibus
60017142,60016823,3.0,0,0,0,0,onibus
60016823,60016785,3.0,0,0,0,0,onibus
60016785,60016783,3.0,0,0,0,0,onibus
60016783,60014604,3.0,0,0,0,0,onibus
60014604,60014606,3.0,0,0,0,0,onibus
60014606,480014608,3.0,0,0,0,0,onibus
480014608,480014609,3.0,0,0,0,0,onibus
480014609,480014611,3.0,0,0,0,0,onibus
480014611,480012942,3.0,0,0,0,0,onibus
480012942,480012882,3.0,0,0,0,0,onibus
480012882,480012878,3.0,0,0,0,0,onibus
480012878,640001417,3.0,0,0,0,0,onibus
640001417,640001391,3.0,0,0,0,0,onibus
640001391,2913644,3.0,0,0,0,0,onibus
2913644,290001353,3.0,0,0,0,0,onibus
290001353,290001354,3.0,0,0,0,0,onibus
290001354,290001357,6.0,0,0,0,0,onibus
2914565,290001358,2.0,0,0,0,0,onibus
290001358,290001356,2.0,0,0,0,0,onibus
290001356,290001355,3.0,0,0,0,0,onibus
290001355,2914552,2.0,0,0,0,0,onibus
2914552,2914485,3.0,0,0,0,0,onibus
2914485,640001408,2.0,0,0,0,0,onibus
640001408,640001414,3.0,0,0,0,0,onibus
640001414,480012877,2.0,0,0,0,0,onibus
480012877,480012881,3.0,0,0,0,0,onibus
480012881,480012890,2.0,0,0,0,0,onibus
480012890,60012899,2.0,0,0,0,0,onibus
60012899,60012947,3.0,0,0,0,0,onibus
60012947,60012951,2.0,0,0,0,0,onibus
60012951,60016884,3.0,0,0,0,0,onibus
60016884,60016887,2.0,0,0,0,0,onibus
60016887,60016462,3.0,0,0,0,0,onibus
60016462,700013951,2.0,0,0,0,0,onibus
700013951,700016474,3.0,0,0,0,0,onibus
700016474,7014505,2.0,0,0,0,0,onibus
7014505,700016620,3.0,0,0,0,0,onibus
700016620,700016622,2.0,0,0,0,0,onibus
700016622,670013739,2.0,0,0,0,0,onibus
670013739,670013137,3.0,0,0,0,0,onibus
670013137,6714612,2.0,0,0,0,0,onibus
6714612,670012968,6.0,0,0,0,0,onibus
670012968,670008383,2.0,0,0,0,0,onibus
670008383,670013057,2.0,0,0,0,0,onibus
670013057,670013715,3.0,0,0,0,0,onibus
670013715,700016621,2.0,0,0,0,0,onibus
700016621,700016619,3.0,0,0,0,0,onibus
700016619,910800,2.0,0,0,0,0,onibus
910800,700016473,3.0,0,0,0,0,onibus
700016473,700013950,2.0,0,0,0,0,onibus
700013950,60016465,3.0,0,0,0,0,onibus
60016465,60016888,2.0,0,0,0,0,onibus
60016888,60016885,2.0,0,0,0,0,onibus
60016885,60012952,3.0,0,0,0,0,onibus
60012952,60012948,2.0,0,0,0,0,onibus
60012948,614455,3.0,0,0,0,0,onibus
614455,480012889,2.0,0,0,0,0,onibus
480012889,4814506,3.0,0,0,0,0,onibus
4814506,480012882,2.0,0,0,0,0,onibus
480012882,480012878,3.0,0,0,0,0,onibus
480012878,640001417,2.0,0,0,0,0,onibus
640001417,640001391,3.0,0,0,0,0,onibus
640001391,2913644,2.0,0,0,0,0,onibus
2913644,290001353,2.0,0,0,0,0,onibus
290001353,290001354,3.0,0,0,0,0,onibus
290001354,290001357,2.0,0,0,0,0,onibus
290001357,2914565,6.0,0,0,0,0,onibus
2914588,6415323,1.0,0,0,0,0,onibus
6415323,640000504,2.0,0,0,0,0,onibus
640000504,290001254,1.0,0,0,0,0,onibus
290001254,290001374,2.0,0,0,0,0,onibus
290001374,290001372,1.0,0,0,0,0,onibus
290001372,2914523,2.0,0,0,0,0,onibus
2914523,290001376,1.0,0,0,0,0,onibus
290001376,2914538,2.0,0,0,0,0,onibus
2914538,290001389,1.0,0,0,0,0,onibus
290001389,290001387,2.0,0,0,0,0,onibus
290001387,290001385,1.0,0,0,0,0,onibus
290001385,2913636,2.0,0,0,0,0,onibus
2913636,290000016,1.0,0,0,0,0,onibus
290000016,2914612,2.0,0,0,0,0,onibus
2914612,290000017,2.0,0,0,0,0,onibus
290000017,290000020,1.0,0,0,0,0,onibus
290000020,2914560,2.0,0,0,0,0,onibus
2914560,290001349,1.0,0,0,0,0,onibus
290001349,290001340,2.0,0,0,0,0,onibus
290001340,2914541,1.0,0,0,0,0,onibus
2914541,290001351,2.0,0,0,0,0,onibus
290001351,640001414,1.0,0,0,0,0,onibus
640001414,480012877,2.0,0,0,0,0,onibus
480012877,480012927,1.0,0,0,0,0,onibus
480012927,480012928,2.0,0,0,0,0,onibus
480012928,480012930,1.0,0,0,0,0,onibus
480012930,480012935,4.0,0,0,0,0,onibus
480012935,4814570,1.0,0,0,0,0,onibus
4814570,4811399,2.0,0,0,0,0,onibus
4811399,4811523,2.0,0,0,0,0,onibus
4811523,480012882,1.0,0,0,0,0,onibus
480012882,640001417,2.0,0,0,0,0,onibus
640001417,290001350,2.0,0,0,0,0,onibus
290001350,290001341,2.0,0,0,0,0,onibus
290001341,290001342,1.0,0,0,0,0,onibus
290001342,290000021,2.0,0,0,0,0,onibus
290000021,290001348,2.0,0,0,0,0,onibus
290001348,290000019,1.0,0,0,0,0,onibus
290000019,290000018,2.0,0,0,0,0,onibus
290000018,290000031,2.0,0,0,0,0,onibus
290000031,2914613,2.0,0,0,0,0,onibus
2914613,290001384,1.0,0,0,0,0,onibus
290001384,290001386,2.0,0,0,0,0,onibus
290001386,290001388,2.0,0,0,0,0,onibus
290001388,290001378,1.0,0,0,0,0,onibus
290001378,290001379,2.0,0,0,0,0,onibus
290001379,290001370,2.0,0,0,0,0,onibus
290001370,290001371,2.0,0,0,0,0,onibus
290001371,290001373,1.0,0,0,0,0,onibus
290001373,290000012,2.0,0,0,0,0,onibus
290000012,2914588,4.0,0,0,0,0,onibus
1313512,1313546,1.0,0,0,0,0,onibus
1313546,1313553,1.0,0,0,0,0,onibus
1313553,130001490,2.0,0,0,0,0,onibus
130001490,130001491,1.0,0,0,0,0,onibus
130001491,1313492,2.0,0,0,0,0,onibus
1313492,1313537,1.0,0,0,0,0,onibus
1313537,1313560,1.0,0,0,0,0,onibus
1313560,130001496,2.0,0,0,0,0,onibus
130001496,130001495,1.0,0,0,0,0,onibus
130001495,130001494,2.0,0,0,0,0,onibus
130001494,130001510,1.0,0,0,0,0,onibus
130001510,130001507,2.0,0,0,0,0,onibus
130001507,130001505,1.0,0,0,0,0,onibus
130001505,130001503,1.0,0,0,0,0,onibus
130001503,1313541,2.0,0,0,0,0,onibus
1313541,130001500,1.0,0,0,0,0,onibus
130001500,130001497,2.0,0,0,0,0,onibus
130001497,130001748,1.0,0,0,0,0,onibus
130001748,130001477,1.0,0,0,0,0,onibus
130001477,1313555,2.0,0,0,0,0,onibus
1313555,130001481,1.0,0,0,0,0,onibus
130001481,130001482,2.0,0,0,0,0,onibus
130001482,130001580,1.0,0,0,0,0,onibus
130001580,130001581,2.0,0,0,0,0,onibus
130001581,130001582,1.0,0,0,0,0,onibus
130001582,130001583,1.0,0,0,0,0,onibus
130001583,130001584,2.0,0,0,0,0,onibus
130001584,130001530,1.0,0,0,0,0,onibus
130001530,130001528,2.0,0,0,0,0,onibus
130001528,510001590,1.0,0,0,0,0,onibus
510001590,510001919,1.0,0,0,0,0,onibus
510001919,130001661,2.0,0,0,0,0,onibus
130001661,130001659,1.0,0,0,0,0,onibus
130001659,130001657,2.0,0,0,0,0,onibus
130001657,130001655,1.0,0,0,0,0,onibus
130001655,130001631,2.0,0,0,0,0,onibus
130001631,130001629,1.0,0,0,0,0,onibus
130001629,130005092,1.0,0,0,0,0,onibus
130005092,130005094,2.0,0,0,0,0,onibus
130005094,1313272,1.0,0,0,0,0,onibus
1313272,130001835,2.0,0,0,0,0,onibus
130001835,1313527,1.0,0,0,0,0,onibus
1313527,500001254,1.0,0,0,0,0,onibus
500001254,500001246,2.0,0,0,0,0,onibus
500001246,500001749,1.0,0,0,0,0,onibus
500001749,500001823,2.0,0,0,0,0,onibus
500001823,500001794,1.0,0,0,0,0,onibus
500001794,500001808,2.0,0,0,0,0,onibus
500001808,500001999,1.0,0,0,0,0,onibus
500001999,500005063,1.0,0,0,0,0,onibus
500005063,500005027,2.0,0,0,0,0,onibus
500005027,500005017,1.0,0,0,0,0,onibus
500005017,500005026,2.0,0,0,0,0,onibus
500005026,500005024,1.0,0,0,0,0,onibus
500005024,500005015,1.0,0,0,0,0,onibus
500005015,500005012,2.0,0,0,0,0,onibus
500005012,500005010,1.0,0,0,0,0,onibus
500005010,500001754,2.0,0,0,0,0,onibus
500001754,5013391,1.0,0,0,0,0,onibus
5013391,614549,2.0,0,0,0,0,onibus
614549,480012889,1.0,0,0,0,0,onibus
480012889,480012941,1.0,0,0,0,0,onibus
480012941,480012868,4.0,0,0,0,0,onibus
480012869,480012868,1.0,0,0,0,0,onibus
480012868,480014957,2.0,0,0,0,0,onibus
480014957,480012944,1.0,0,0,0,0,onibus
480012944,480012890,2.0,0,0,0,0,onibus
480012890,614550,1.0,0,0,0,0,onibus
614550,614548,2.0,0,0,0,0,onibus
614548,614560,2.0,0,0,0,0,onibus
614560,500005011,1.0,0,0,0,0,onibus
500005011,5013424,2.0,0,0,0,0,onibus
5013424,500005013,1.0,0,0,0,0,onibus
500005013,500005014,2.0,0,0,0,0,onibus
500005014,500005023,2.0,0,0,0,0,onibus
500005023,500005025,1.0,0,0,0,0,onibus
500005025,500005018,2.0,0,0,0,0,onibus
500005018,5013400,1.0,0,0,0,0,onibus
5013400,5013160,2.0,0,0,0,0,onibus
5013160,500001998,1.0,0,0,0,0,onibus
500001998,500002000,2.0,0,0,0,0,onibus
500002000,500001821,2.0,0,0,0,0,onibus
500001821,5013146,1.0,0,0,0,0,onibus
5013146,500001822,2.0,0,0,0,0,onibus
500001822,500001245,1.0,0,0,0,0,onibus
500001245,500001247,2.0,0,0,0,0,onibus
500001247,500001255,2.0,0,0,0,0,onibus
500001255,130000217,1.0,0,0,0,0,onibus
130000217,130001834,2.0,0,0,0,0,onibus
130001834,130001624,1.0,0,0,0,0,onibus
130001624,1313284,2.0,0,0,0,0,onibus
1313284,130005091,1.0,0,0,0,0,onibus
130005091,130001628,2.0,0,0,0,0,onibus
130001628,130001630,2.0,0,0,0,0,onibus
130001630,130001654,1.0,0,0,0,0,onibus
130001654,130001656,2.0,0,0,0,0,onibus
130001656,130001658,1.0,0,0,0,0,onibus
130001658,130001660,2.0,0,0,0,0,onibus
130001660,5113464,2.0,0,0,0,0,onibus
5113464,510001591,1.0,0,0,0,0,onibus
510001591,510001529,2.0,0,0,0,0,onibus
510001529,1313549,1.0,0,0,0,0,onibus
1313549,130001586,2.0,0,0,0,0,onibus
130001586,130001587,1.0,0,0,0,0,onibus
130001587,130001579,2.0,0,0,0,0,onibus
130001579,130001483,2.0,0,0,0,0,onibus
130001483,130001480,1.0,0,0,0,0,onibus
130001480,1313554,2.0,0,0,0,0,onibus
1313554,130001478,1.0,0,0,0,0,onibus
130001478,130001512,2.0,0,0,0,0,onibus
130001512,130001498,2.0,0,0,0,0,onibus
130001498,130001499,1.0,0,0,0,0,onibus
130001499,130001502,2.0,0,0,0,0,onibus
130001502,130001504,1.0,0,0,0,0,onibus
130001504,1313532,2.0,0,0,0,0,onibus
1313532,130001506,1.0,0,0,0,0,onibus
130001506,130001509,2.0,0,0,0,0,onibus
130001509,130001493,2.0,0,0,0,0,onibus
130001493,1313491,1.0,0,0,0,0,onibus
1313491,130001492,2.0,0,0,0,0,onibus
130001492,130001489,1.0,0,0,0,0,onibus
130001489,1313542,2.0,0,0,0,0,onibus
1313542,1313548,2.0,0,0,0,0,onibus
1313548,1313512,4.0,0,0,0,0,onibus
5113467,510001565,1.0,0,0,0,0,onibus
510001565,510001566,2.0,0,0,0,0,onibus
510001566,5113397,1.0,0,0,0,0,onibus
5113397,510001569,2.0,0,0,0,0,onibus
510001569,510001553,1.0,0,0,0,0,onibus
510001553,130001576,2.0,0,0,0,0,onibus
130001576,130001574,1.0,0,0,0,0,onibus
130001574,130001572,2.0,0,0,0,0,onibus
130001572,130001578,1.0,0,0,0,0,onibus
130001578,130001471,2.0,0,0,0,0,onibus
130001471,130001580,1.0,0,0,0,0,onibus
130001580,130001581,2.0,0,0,0,0,onibus
130001581,130001582,1.0,0,0,0,0,onibus
130001582,130001583,2.0,0,0,0,0,onibus
130001583,130001584,1.0,0,0,0,0,onibus
130001584,130001530,2.0,0,0,0,0,onibus
130001530,130001528,1.0,0,0,0,0,onibus
130001528,130001526,2.0,0,0,0,0,onibus
130001526,130001523,1.0,0,0,0,0,onibus
130001523,1313502,2.0,0,0,0,0,onibus
1313502,1313298,1.0,0,0,0,0,onibus
1313298,130001519,2.0,0,0,0,0,onibus
130001519,130001516,1.0,0,0,0,0,onibus
130001516,130001514,2.0,0,0,0,0,onibus
130001514,1313284,1.0,0,0,0,0,onibus
1313284,130005091,2.0,0,0,0,0,onibus
130005091,1313523,1.0,0,0,0,0,onibus
1313523,130001861,2.0,0,0,0,0,onibus
130001861,130001863,1.0,0,0,0,0,onibus
130001863,130001864,2.0,0,0,0,0,onibus
130001864,210001865,1.0,0,0,0,0,onibus
210001865,210001868,2.0,0,0,0,0,onibus
210001868,210001869,1.0,0,0,0,0,onibus
210001869,2113390,2.0,0,0,0,0,onibus
2113390,2113114,1.0,0,0,0,0,onibus
2113114,210005044,2.0,0,0,0,0,onibus
210005044,2113397,1.0,0,0,0,0,onibus
2113397,210002286,2.0,0,0,0,0,onibus
210002286,210002232,1.0,0,0,0,0,onibus
210002232,210002231,2.0,0,0,0,0,onibus
210002231,210002228,1.0,0,0,0,0,onibus
210002228,210002274,2.0,0,0,0,0,onibus
210002274,210002272,1.0,0,0,0,0,onibus
210002272,2113411,2.0,0,0,0,0,onibus
2113411,210002119,1.0,0,0,0,0,onibus
210002119,210002245,2.0,0,0,0,0,onibus
210002245,210002242,1.0,0,0,0,0,onibus
210002242,210002247,2.0,0,0,0,0,onibus
210002247,210002249,1.0,0,0,0,0,onibus
210002249,210002251,2.0,0,0,0,0,onibus
210002251,210002252,1.0,0,0,0,0,onibus
210002252,210002253,2.0,0,0,0,0,onibus
210002253,210001675,1.0,0,0,0,0,onibus
210001675,210017237,2.0,0,0,0,0,onibus
210017237,210001551,1.0,0,0,0,0,onibus
210001551,700016453,2.0,0,0,0,0,onibus
700016453,700016454,1.0,0,0,0,0,onibus
700016454,7010795,2.0,0,0,0,0,onibus
7010795,60016795,1.0,0,0,0,0,onibus
60016795,60016796,2.0,0,0,0,0,onibus
60016796,60017199,3.0,0,0,0,0,onibus
60017199,60016801,2.0,0,0,0,0,onibus
60016801,60016794,2.0,0,0,0,0,onibus
60016794,700016629,2.0,0,0,0,0,onibus
700016629,700013949,2.0,0,0,0,0,onibus
700013949,700013956,2.0,0,0,0,0,onibus
700013956,7014512,3.0,0,0,0,0,onibus
7014512,210000565,2.0,0,0,0,0,onibus
210000565,210001600,2.0,0,0,0,0,onibus
210001600,210001601,2.0,0,0,0,0,onibus
210001601,210001606,2.0,0,0,0,0,onibus
210001606,210002256,2.0,0,0,0,0,onibus
210002256,2110601,3.0,0,0,0,0,onibus
2110601,210002255,2.0,0,0,0,0,onibus
210002255,210002250,2.0,0,0,0,0,onibus
210002250,210002248,2.0,0,0,0,0,onibus
210002248,210002243,2.0,0,0,0,0,onibus
210002243,210002246,2.0,0,0,0,0,onibus
210002246,210002120,3.0,0,0,0,0,onibus
210002120,210002118,2.0,0,0,0,0,onibus
210002118,210002116,2.0,0,0,0,0,onibus
210002116,210002271,2.0,0,0,0,0,onibus
210002271,210002273,2.0,0,0,0,0,onibus
210002273,210002229,2.0,0,0,0,0,onibus
210002229,210002230,3.0,0,0,0,0,onibus
210002230,210002233,2.0,0,0,0,0,onibus
210002233,210002285,2.0,0,0,0,0,onibus
210002285,2113384,2.0,0,0,0,0,onibus
2113384,2113089,2.0,0,0,0,0,onibus
2113089,210005046,2.0,0,0,0,0,onibus
210005046,2113389,3.0,0,0,0,0,onibus
2113389,2113398,2.0,0,0,0,0,onibus
2113398,210001867,2.0,0,0,0,0,onibus
210001867,210001866,2.0,0,0,0,0,onibus
210001866,130001862,2.0,0,0,0,0,onibus
130001862,130001860,2.0,0,0,0,0,onibus
130001860,1313524,3.0,0,0,0,0,onibus
1313524,130005092,2.0,0,0,0,0,onibus
130005092,130005094,2.0,0,0,0,0,onibus
130005094,130001515,2.0,0,0,0,0,onibus
130001515,130001517,2.0,0,0,0,0,onibus
130001517,130001518,2.0,0,0,0,0,onibus
130001518,130001520,3.0,0,0,0,0,onibus
130001520,130001522,2.0,0,0,0,0,onibus
130001522,130001524,2.0,0,0,0,0,onibus
130001524,130001527,2.0,0,0,0,0,onibus
130001527,510001529,2.0,0,0,0,0,onibus
510001529,1313549,2.0,0,0,0,0,onibus
1313549,130001586,3.0,0,0,0,0,onibus
130001586,130001587,2.0,0,0,0,0,onibus
130001587,130001579,2.0,0,0,0,0,onibus
130001579,130001472,2.0,0,0,0,0,onibus
130001472,130001577,2.0,0,0,0,0,onibus
130001577,130001573,2.0,0,0,0,0,onibus
130001573,130001575,3.0,0,0,0,0,onibus
130001575,5113376,2.0,0,0,0,0,onibus
5113376,510001554,2.0,0,0,0,0,onibus
510001554,5113482,2.0,0,0,0,0,onibus
5113482,510001568,2.0,0,0,0,0,onibus
510001568,510001567,2.0,0,0,0,0,onibus
510001567,510001564,3.0,0,0,0,0,onibus
510001564,5113467,5.0,0,0,0,0,onibus
3812813,380004355,1.0,0,0,0,0,onibus
380004355,380004354,2.0,0,0,0,0,onibus
380004354,380004352,1.0,0,0,0,0,onibus
380004352,380004350,2.0,0,0,0,0,onibus
380004350,380004348,1.0,0,0,0,0,onibus
380004348,380004346,2.0,0,0,0,0,onibus
380004346,380004344,2.0,0,0,0,0,onibus
380004344,830004369,1.0,0,0,0,0,onibus
830004369,830004370,2.0,0,0,0,0,onibus
830004370,380004230,1.0,0,0,0,0,onibus
380004230,380004249,2.0,0,0,0,0,onibus
380004249,3812809,2.0,0,0,0,0,onibus
3812809,380004252,1.0,0,0,0,0,onibus
380004252,3812753,2.0,0,0,0,0,onibus
3812753,3812812,1.0,0,0,0,0,onibus
3812812,840003887,2.0,0,0,0,0,onibus
840003887,840003889,1.0,0,0,0,0,onibus
840003889,840003892,2.0,0,0,0,0,onibus
840003892,840003894,2.0,0,0,0,0,onibus
840003894,840004039,1.0,0,0,0,0,onibus
840004039,840004037,2.0,0,0,0,0,onibus
840004037,840004035,1.0,0,0,0,0,onibus
840004035,840004033,2.0,0,0,0,0,onibus
840004033,8412857,2.0,0,0,0,0,onibus
8412857,8412860,1.0,0,0,0,0,onibus
8412860,840002055,2.0,0,0,0,0,onibus
840002055,840002056,1.0,0,0,0,0,onibus
840002056,710002057,2.0,0,0,0,0,onibus
710002057,710002058,1.0,0,0,0,0,onibus
710002058,710002059,2.0,0,0,0,0,onibus
710002059,8812664,2.0,0,0,0,0,onibus
8812664,880002061,1.0,0,0,0,0,onibus
880002061,7110432,2.0,0,0,0,0,onibus
7110432,710000658,1.0,0,0,0,0,onibus
710000658,7110452,2.0,0,0,0,0,onibus
7110452,710000654,2.0,0,0,0,0,onibus
710000654,710000634,1.0,0,0,0,0,onibus
710000634,7110436,2.0,0,0,0,0,onibus
7110436,7113154,1.0,0,0,0,0,onibus
7113154,710000659,2.0,0,0,0,0,onibus
710000659,7110430,1.0,0,0,0,0,onibus
7110430,880002037,2.0,0,0,0,0,onibus
880002037,880002038,2.0,0,0,0,0,onibus
880002038,880002039,1.0,0,0,0,0,onibus
880002039,840002040,2.0,0,0,0,0,onibus
840002040,8412399,1.0,0,0,0,0,onibus
8412399,840002050,2.0,0,0,0,0,onibus
840002050,8412475,2.0,0,0,0,0,onibus
8412475,840004034,1.0,0,0,0,0,onibus
840004034,840004036,2.0,0,0,0,0,onibus
840004036,840004038,1.0,0,0,0,0,onibus
840004038,840004040,2.0,0,0,0,0,onibus
840004040,840003893,1.0,0,0,0,0,onibus
840003893,840003890,2.0,0,0,0,0,onibus
840003890,840003864,2.0,0,0,0,0,onibus
840003864,840003888,1.0,0,0,0,0,onibus
840003888,8412613,2.0,0,0,0,0,onibus
8412613,3812752,1.0,0,0,0,0,onibus
3812752,380004251,2.0,0,0,0,0,onibus
380004251,3812810,2.0,0,0,0,0,onibus
3812810,3812768,1.0,0,0,0,0,onibus
3812768,380004233,2.0,0,0,0,0,onibus
380004233,380004232,1.0,0,0,0,0,onibus
380004232,380004373,2.0,0,0,0,0,onibus
380004373,8313536,1.0,0,0,0,0,onibus
8313536,3812654,2.0,0,0,0,0,onibus
3812654,380004343,2.0,0,0,0,0,onibus
380004343,380004345,1.0,0,0,0,0,onibus
380004345,380004347,2.0,0,0,0,0,onibus
380004347,380004349,1.0,0,0,0,0,onibus
380004349,380004351,2.0,0,0,0,0,onibus
380004351,380004353,2.0,0,0,0,0,onibus
380004353,380004356,1.0,0,0,0,0,onibus
380004356,3812813,4.0,0,0,0,0,onibus
3812758,380004355,1.0,0,0,0,0,onibus
380004355,380004354,1.0,0,0,0,0,onibus
380004354,380004352,2.0,0,0,0,0,onibus
380004352,380004350,1.0,0,0,0,0,onibus
380004350,380004348,1.0,0,0,0,0,onibus
380004348,380004346,2.0,0,0,0,0,onibus
380004346,380004344,1.0,0,0,0,0,onibus
380004344,830004369,1.0,0,0,0,0,onibus
830004369,830004370,2.0,0,0,0,0,onibus
830004370,380004230,1.0,0,0,0,0,onibus
380004230,380004249,2.0,0,0,0,0,onibus
380004249,3812809,1.0,0,0,0,0,onibus
3812809,380004252,1.0,0,0,0,0,onibus
380004252,3812753,2.0,0,0,0,0,onibus
3812753,3812812,1.0,0,0,0,0,onibus
3812812,840004061,1.0,0,0,0,0,onibus
840004061,840004062,2.0,0,0,0,0,onibus
840004062,8412901,1.0,0,0,0,0,onibus
8412901,8412856,1.0,0,0,0,0,onibus
8412856,8412854,4.0,0,0,0,0,onibus
8412854,8412835,2.0,0,0,0,0,onibus
8412835,840004064,2.0,0,0,0,0,onibus
840004064,840004063,3.0,0,0,0,0,onibus
840004063,8412867,2.0,0,0,0,0,onibus
8412867,8412613,3.0,0,0,0,0,onibus
8412613,3812752,2.0,0,0,0,0,onibus
3812752,380004251,3.0,0,0,0,0,onibus
380004251,3812810,2.0,0,0,0,0,onibus
3812810,3812768,3.0,0,0,0,0,onibus
3812768,380004233,2.0,0,0,0,0,onibus
380004233,380004232,3.0,0,0,0,0,onibus
380004232,380004373,2.0,0,0,0,0,onibus
380004373,8313536,3.0,0,0,0,0,onibus
8313536,3812654,2.0,0,0,0,0,onibus
3812654,380004343,3.0,0,0,0,0,onibus
380004343,380004345,2.0,0,0,0,0,onibus
380004345,380004347,2.0,0,0,0,0,onibus
380004347,380004349,3.0,0,0,0,0,onibus
380004349,380004351,2.0,0,0,0,0,onibus
380004351,380004353,3.0,0,0,0,0,onibus
380004353,380004356,2.0,0,0,0,0,onibus
380004356,3812758,6.0,0,0,0,0,onibus
8313577,380004355,1.0,0,0,0,0,onibus
380004355,380004354,2.0,0,0,0,0,onibus
380004354,380004352,2.0,0,0,0,0,onibus
380004352,380004350,1.0,0,0,0,0,onibus
380004350,380004348,2.0,0,0,0,0,onibus
380004348,380004346,2.0,0,0,0,0,onibus
380004346,380004344,1.0,0,0,0,0,onibus
380004344,830004369,2.0,0,0,0,0,onibus
830004369,830004370,2.0,0,0,0,0,onibus
830004370,380004230,2.0,0,0,0,0,onibus
380004230,380004249,1.0,0,0,0,0,onibus
380004249,3812809,2.0,0,0,0,0,onibus
3812809,380004252,2.0,0,0,0,0,onibus
380004252,3812753,1.0,0,0,0,0,onibus
3812753,3812812,2.0,0,0,0,0,onibus
3812812,840004061,2.0,0,0,0,0,onibus
840004061,840004062,1.0,0,0,0,0,onibus
840004062,8412901,2.0,0,0,0,0,onibus
8412901,8412856,2.0,0,0,0,0,onibus
8412856,8412854,4.0,0,0,0,0,onibus
8412854,8412835,2.0,0,0,0,0,onibus
8412835,840004064,2.0,0,0,0,0,onibus
840004064,840004063,2.0,0,0,0,0,onibus
840004063,8412867,2.0,0,0,0,0,onibus
8412867,8412613,2.0,0,0,0,0,onibus
8412613,3812752,2.0,0,0,0,0,onibus
3812752,380004251,2.0,0,0,0,0,onibus
380004251,3812810,2.0,0,0,0,0,onibus
3812810,3812768,2.0,0,0,0,0,onibus
3812768,380004233,2.0,0,0,0,0,onibus
380004233,380004232,2.0,0,0,0,0,onibus
380004232,380004373,2.0,0,0,0,0,onibus
380004373,8313536,2.0,0,0,0,0,onibus
8313536,3812654,2.0,0,0,0,0,onibus
3812654,380004343,2.0,0,0,0,0,onibus
380004343,380004345,2.0,0,0,0,0,onibus
380004345,380004347,2.0,0,0,0,0,onibus
380004347,380004349,2.0,0,0,0,0,onibus
380004349,380004351,2.0,0,0,0,0,onibus
380004351,380004353,2.0,0,0,0,0,onibus
380004353,380004356,2.0,0,0,0,0,onibus
380004356,8313577,5.0,0,0,0,0,onibus
3812758,380004355,1.0,0,0,0,0,onibus
380004355,380004354,1.0,0,0,0,0,onibus
380004354,380004352,2.0,0,0,0,0,onibus
380004352,380004350,1.0,0,0,0,0,onibus
380004350,380004348,1.0,0,0,0,0,onibus
380004348,380004346,2.0,0,0,0,0,onibus
380004346,380004344,1.0,0,0,0,0,onibus
380004344,830004369,1.0,0,0,0,0,onibus
830004369,830004370,2.0,0,0,0,0,onibus
830004370,380004230,1.0,0,0,0,0,onibus
380004230,380004249,1.0,0,0,0,0,onibus
380004249,3812809,2.0,0,0,0,0,onibus
3812809,380004252,1.0,0,0,0,0,onibus
380004252,3812753,1.0,0,0,0,0,onibus
3812753,3812812,2.0,0,0,0,0,onibus
3812812,840003887,1.0,0,0,0,0,onibus
840003887,840003889,1.0,0,0,0,0,onibus
840003889,840003892,2.0,0,0,0,0,onibus
840003892,840003894,1.0,0,0,0,0,onibus
840003894,840004039,1.0,0,0,0,0,onibus
840004039,840004037,2.0,0,0,0,0,onibus
840004037,840004035,1.0,0,0,0,0,onibus
840004035,840004033,1.0,0,0,0,0,onibus
840004033,8412857,2.0,0,0,0,0,onibus
8412857,8412860,1.0,0,0,0,0,onibus
8412860,840002055,1.0,0,0,0,0,onibus
840002055,840002056,2.0,0,0,0,0,onibus
840002056,710002057,1.0,0,0,0,0,onibus
710002057,710002058,1.0,0,0,0,0,onibus
710002058,710002059,2.0,0,0,0,0,onibus
710002059,8812664,1.0,0,0,0,0,onibus
8812664,880002061,1.0,0,0,0,0,onibus
880002061,7110432,2.0,0,0,0,0,onibus
7110432,710000658,1.0,0,0,0,0,onibus
710000658,7110452,1.0,0,0,0,0,onibus
7110452,710000654,2.0,0,0,0,0,onibus
